2018-01-01,USD,TTM,113.00
2018-01-02,USD,TTM,113.00
2018-01-03,USD,TTM,113.00
2018-01-04,USD,TTM,112.75
2018-01-05,USD,TTM,112.84
2018-01-06,USD,TTM,112.84
2018-01-07,USD,TTM,112.84
2018-01-08,USD,TTM,112.84
2018-01-09,USD,TTM,113.16
2018-01-10,USD,TTM,112.45
2018-01-11,USD,TTM,111.47
2018-01-12,USD,TTM,111.23
2018-01-13,USD,TTM,111.23
2018-01-14,USD,TTM,111.23
2018-01-15,USD,TTM,110.90
2018-01-16,USD,TTM,110.84
2018-01-17,USD,TTM,110.36
2018-01-18,USD,TTM,111.33
2018-01-19,USD,TTM,111.11
2018-01-20,USD,TTM,111.11
2018-01-21,USD,TTM,111.11
2018-01-22,USD,TTM,110.75
2018-01-23,USD,TTM,110.98
2018-01-24,USD,TTM,110.28
2018-01-25,USD,TTM,109.50
2018-01-26,USD,TTM,109.78
2018-01-27,USD,TTM,109.78
2018-01-28,USD,TTM,109.78
2018-01-29,USD,TTM,108.71
2018-01-30,USD,TTM,109.05
2018-01-31,USD,TTM,108.79
2018-02-01,USD,TTM,109.24
2018-02-02,USD,TTM,109.45
2018-02-03,USD,TTM,109.45
2018-02-04,USD,TTM,109.45
2018-02-05,USD,TTM,109.90
2018-02-06,USD,TTM,109.03
2018-02-07,USD,TTM,109.38
2018-02-08,USD,TTM,109.38
2018-02-09,USD,TTM,108.88
2018-02-10,USD,TTM,108.88
2018-02-11,USD,TTM,108.88
2018-02-12,USD,TTM,108.88
2018-02-13,USD,TTM,108.73
2018-02-14,USD,TTM,107.85
2018-02-15,USD,TTM,106.86
2018-02-16,USD,TTM,106.29
2018-02-17,USD,TTM,106.29
2018-02-18,USD,TTM,106.29
2018-02-19,USD,TTM,106.30
2018-02-20,USD,TTM,106.80
2018-02-21,USD,TTM,107.54
2018-02-22,USD,TTM,107.52
2018-02-23,USD,TTM,107.01
2018-02-24,USD,TTM,107.01
2018-02-25,USD,TTM,107.01
2018-02-26,USD,TTM,106.92
2018-02-27,USD,TTM,106.86
2018-02-28,USD,TTM,107.37
2018-03-01,USD,TTM,106.73
2018-03-02,USD,TTM,106.28
2018-03-03,USD,TTM,106.28
2018-03-04,USD,TTM,106.28
2018-03-05,USD,TTM,105.55
2018-03-06,USD,TTM,106.24
2018-03-07,USD,TTM,105.62
2018-03-08,USD,TTM,106.12
2018-03-09,USD,TTM,106.73
2018-03-10,USD,TTM,106.73
2018-03-11,USD,TTM,106.73
2018-03-12,USD,TTM,106.95
2018-03-13,USD,TTM,106.37
2018-03-14,USD,TTM,106.70
2018-03-15,USD,TTM,106.04
2018-03-16,USD,TTM,106.28
2018-03-17,USD,TTM,106.28
2018-03-18,USD,TTM,106.28
2018-03-19,USD,TTM,105.93
2018-03-20,USD,TTM,106.13
2018-03-21,USD,TTM,106.13
2018-03-22,USD,TTM,105.63
2018-03-23,USD,TTM,104.93
2018-03-24,USD,TTM,104.93
2018-03-25,USD,TTM,104.93
2018-03-26,USD,TTM,105.00
2018-03-27,USD,TTM,105.59
2018-03-28,USD,TTM,105.50
2018-03-29,USD,TTM,106.90
2018-03-30,USD,TTM,106.24
2018-03-31,USD,TTM,106.24
2018-04-01,USD,TTM,106.24
2018-04-02,USD,TTM,106.30
2018-04-03,USD,TTM,105.84
2018-04-04,USD,TTM,106.54
2018-04-05,USD,TTM,106.83
2018-04-06,USD,TTM,107.22
2018-04-07,USD,TTM,107.22
2018-04-08,USD,TTM,107.22
2018-04-09,USD,TTM,106.87
2018-04-10,USD,TTM,106.75
2018-04-11,USD,TTM,107.10
2018-04-12,USD,TTM,106.91
2018-04-13,USD,TTM,107.41
2018-04-14,USD,TTM,107.41
2018-04-15,USD,TTM,107.41
2018-04-16,USD,TTM,107.51
2018-04-17,USD,TTM,107.08
2018-04-18,USD,TTM,107.20
2018-04-19,USD,TTM,107.49
2018-04-20,USD,TTM,107.48
2018-04-21,USD,TTM,107.48
2018-04-22,USD,TTM,107.48
2018-04-23,USD,TTM,107.84
2018-04-24,USD,TTM,108.76
2018-04-25,USD,TTM,108.88
2018-04-26,USD,TTM,109.43
2018-04-27,USD,TTM,109.35
2018-04-28,USD,TTM,109.35
2018-04-29,USD,TTM,109.35
2018-04-30,USD,TTM,109.35
2018-05-01,USD,TTM,109.36
2018-05-02,USD,TTM,109.90
2018-05-03,USD,TTM,109.90
2018-05-04,USD,TTM,109.90
2018-05-05,USD,TTM,109.90
2018-05-06,USD,TTM,109.90
2018-05-07,USD,TTM,108.95
2018-05-08,USD,TTM,108.91
2018-05-09,USD,TTM,109.31
2018-05-10,USD,TTM,109.96
2018-05-11,USD,TTM,109.49
2018-05-12,USD,TTM,109.49
2018-05-13,USD,TTM,109.49
2018-05-14,USD,TTM,109.31
2018-05-15,USD,TTM,109.74
2018-05-16,USD,TTM,110.33
2018-05-17,USD,TTM,110.33
2018-05-18,USD,TTM,110.95
2018-05-19,USD,TTM,110.95
2018-05-20,USD,TTM,110.95
2018-05-21,USD,TTM,111.09
2018-05-22,USD,TTM,110.96
2018-05-23,USD,TTM,110.88
2018-05-24,USD,TTM,109.69
2018-05-25,USD,TTM,109.58
2018-05-26,USD,TTM,109.58
2018-05-27,USD,TTM,109.58
2018-05-28,USD,TTM,109.53
2018-05-29,USD,TTM,109.25
2018-05-30,USD,TTM,108.41
2018-05-31,USD,TTM,108.70
2018-06-01,USD,TTM,108.94
2018-06-02,USD,TTM,108.94
2018-06-03,USD,TTM,108.94
2018-06-04,USD,TTM,109.66
2018-06-05,USD,TTM,109.92
2018-06-06,USD,TTM,109.83
2018-06-07,USD,TTM,110.16
2018-06-08,USD,TTM,109.87
2018-06-09,USD,TTM,109.87
2018-06-10,USD,TTM,109.87
2018-06-11,USD,TTM,109.41
2018-06-12,USD,TTM,110.36
2018-06-13,USD,TTM,110.48
2018-06-14,USD,TTM,110.33
2018-06-15,USD,TTM,110.68
2018-06-16,USD,TTM,110.68
2018-06-17,USD,TTM,110.68
2018-06-18,USD,TTM,110.57
2018-06-19,USD,TTM,110.15
2018-06-20,USD,TTM,110.09
2018-06-21,USD,TTM,110.43
2018-06-22,USD,TTM,110.05
2018-06-23,USD,TTM,110.05
2018-06-24,USD,TTM,110.05
2018-06-25,USD,TTM,109.69
2018-06-26,USD,TTM,109.57
2018-06-27,USD,TTM,109.89
2018-06-28,USD,TTM,110.05
2018-06-29,USD,TTM,110.54
2018-06-30,USD,TTM,110.54
2018-07-01,USD,TTM,110.54
2018-07-02,USD,TTM,110.87
2018-07-03,USD,TTM,110.94
2018-07-04,USD,TTM,110.37
2018-07-05,USD,TTM,110.43
2018-07-06,USD,TTM,110.73
2018-07-07,USD,TTM,110.73
2018-07-08,USD,TTM,110.73
2018-07-09,USD,TTM,110.49
2018-07-10,USD,TTM,111.06
2018-07-11,USD,TTM,110.93
2018-07-12,USD,TTM,112.18
2018-07-13,USD,TTM,112.76
2018-07-14,USD,TTM,112.76
2018-07-15,USD,TTM,112.76
2018-07-16,USD,TTM,112.76
2018-07-17,USD,TTM,112.44
2018-07-18,USD,TTM,113.01
2018-07-19,USD,TTM,112.76
2018-07-20,USD,TTM,112.61
2018-07-21,USD,TTM,112.61
2018-07-22,USD,TTM,112.61
2018-07-23,USD,TTM,110.96
2018-07-24,USD,TTM,111.27
2018-07-25,USD,TTM,111.30
2018-07-26,USD,TTM,110.72
2018-07-27,USD,TTM,111.12
2018-07-28,USD,TTM,111.12
2018-07-29,USD,TTM,111.12
