2019-01-01,USD,TTB,110.00
2019-01-02,USD,TTB,110.00
2019-01-03,USD,TTB,110.00
2019-01-04,USD,TTB,106.66
2019-01-05,USD,TTB,106.66
2019-01-06,USD,TTB,106.66
2019-01-07,USD,TTB,107.52
2019-01-08,USD,TTB,107.79
2019-01-09,USD,TTB,107.71
2019-01-10,USD,TTB,107.19
2019-01-11,USD,TTB,107.47
2019-01-12,USD,TTB,107.47
2019-01-13,USD,TTB,107.47
2019-01-14,USD,TTB,107.47
2019-01-15,USD,TTB,107.40
2019-01-16,USD,TTB,107.44
2019-01-17,USD,TTB,107.97
2019-01-18,USD,TTB,108.39
2019-01-19,USD,TTB,108.39
2019-01-20,USD,TTB,108.39
2019-01-21,USD,TTB,108.67
2019-01-22,USD,TTB,108.69
2019-01-23,USD,TTB,108.49
2019-01-24,USD,TTB,108.54
2019-01-25,USD,TTB,108.77
2019-01-26,USD,TTB,108.77
2019-01-27,USD,TTB,108.77
2019-01-28,USD,TTB,108.35
2019-01-29,USD,TTB,108.18
2019-01-30,USD,TTB,108.42
2019-01-31,USD,TTB,107.96
2019-02-01,USD,TTB,107.94
2019-02-02,USD,TTB,107.94
2019-02-03,USD,TTB,107.94
2019-02-04,USD,TTB,108.53
2019-02-05,USD,TTB,109.03
2019-02-06,USD,TTB,108.84
2019-02-07,USD,TTB,108.94
2019-02-08,USD,TTB,108.84
2019-02-09,USD,TTB,108.84
2019-02-10,USD,TTB,108.84
2019-02-11,USD,TTB,108.84
2019-02-12,USD,TTB,109.55
2019-02-13,USD,TTB,109.55
2019-02-14,USD,TTB,109.98
2019-02-15,USD,TTB,109.44
2019-02-16,USD,TTB,109.44
2019-02-17,USD,TTB,109.44
2019-02-18,USD,TTB,109.54
2019-02-19,USD,TTB,109.53
2019-02-20,USD,TTB,109.75
2019-02-21,USD,TTB,109.70
2019-02-22,USD,TTB,109.78
2019-02-23,USD,TTB,109.78
2019-02-24,USD,TTB,109.78
2019-02-25,USD,TTB,109.78
2019-02-26,USD,TTB,110.01
2019-02-27,USD,TTB,109.59
2019-02-28,USD,TTB,109.87
2019-03-01,USD,TTB,110.54
2019-03-02,USD,TTB,110.54
2019-03-03,USD,TTB,110.54
2019-03-04,USD,TTB,111.03
2019-03-05,USD,TTB,110.91
2019-03-06,USD,TTB,110.74
2019-03-07,USD,TTB,110.67
2019-03-08,USD,TTB,110.58
2019-03-09,USD,TTB,110.58
2019-03-10,USD,TTB,110.58
2019-03-11,USD,TTB,109.95
2019-03-12,USD,TTB,110.47
2019-03-13,USD,TTB,110.29
2019-03-14,USD,TTB,110.29
2019-03-15,USD,TTB,110.94
2019-03-16,USD,TTB,110.94
2019-03-17,USD,TTB,110.94
2019-03-18,USD,TTB,110.58
2019-03-19,USD,TTB,110.33
2019-03-20,USD,TTB,110.65
2019-03-21,USD,TTB,110.65
2019-03-22,USD,TTB,109.74
2019-03-23,USD,TTB,109.74
2019-03-24,USD,TTB,109.74
2019-03-25,USD,TTB,108.91
2019-03-26,USD,TTB,109.21
2019-03-27,USD,TTB,109.53
2019-03-28,USD,TTB,109.36
2019-03-29,USD,TTB,109.99
2019-03-30,USD,TTB,109.99
2019-03-31,USD,TTB,109.99
2019-04-01,USD,TTB,110.10
2019-04-02,USD,TTB,110.44
2019-04-03,USD,TTB,110.52
2019-04-04,USD,TTB,110.54
2019-04-05,USD,TTB,110.81
2019-04-06,USD,TTB,110.81
2019-04-07,USD,TTB,110.81
2019-04-08,USD,TTB,110.44
2019-04-09,USD,TTB,110.42
2019-04-10,USD,TTB,110.20
2019-04-11,USD,TTB,110.11
2019-04-12,USD,TTB,110.80
2019-04-13,USD,TTB,110.80
2019-04-14,USD,TTB,110.80
2019-04-15,USD,TTB,111.01
2019-04-16,USD,TTB,111.00
2019-04-17,USD,TTB,111.14
2019-04-18,USD,TTB,111.04
2019-04-19,USD,TTB,111.01
2019-04-20,USD,TTB,111.01
2019-04-21,USD,TTB,111.01
2019-04-22,USD,TTB,110.99
2019-04-23,USD,TTB,110.86
2019-04-24,USD,TTB,110.95
2019-04-25,USD,TTB,111.28
2019-04-26,USD,TTB,110.85
2019-04-27,USD,TTB,110.85
2019-04-28,USD,TTB,110.85
2019-04-29,USD,TTB,110.85
2019-04-30,USD,TTB,110.85
2019-05-01,USD,TTB,110.85
2019-05-02,USD,TTB,110.85
2019-05-03,USD,TTB,110.85
2019-05-04,USD,TTB,110.85
2019-05-05,USD,TTB,110.85
2019-05-06,USD,TTB,110.85
2019-05-07,USD,TTB,109.69
2019-05-08,USD,TTB,109.19
2019-05-09,USD,TTB,109.01
2019-05-10,USD,TTB,108.86
2019-05-11,USD,TTB,108.86
2019-05-12,USD,TTB,108.86
2019-05-13,USD,TTB,108.74
2019-05-14,USD,TTB,108.43
2019-05-15,USD,TTB,108.62
2019-05-16,USD,TTB,108.51
2019-05-17,USD,TTB,109.00
2019-05-18,USD,TTB,109.00
2019-05-19,USD,TTB,109.00
2019-05-20,USD,TTB,109.17
2019-05-21,USD,TTB,109.17
2019-05-22,USD,TTB,109.53
2019-05-23,USD,TTB,109.28
2019-05-24,USD,TTB,108.75
2019-05-25,USD,TTB,108.75
2019-05-26,USD,TTB,108.75
2019-05-27,USD,TTB,108.50
2019-05-28,USD,TTB,108.57
2019-05-29,USD,TTB,108.28
2019-05-30,USD,TTB,108.62
2019-05-31,USD,TTB,108.36
2019-06-01,USD,TTB,108.36
2019-06-02,USD,TTB,108.36
2019-06-03,USD,TTB,107.34
2019-06-04,USD,TTB,106.92
2019-06-05,USD,TTB,107.13
2019-06-06,USD,TTB,107.40
2019-06-07,USD,TTB,107.52
2019-06-08,USD,TTB,107.52
2019-06-09,USD,TTB,107.52
