2020-01-01,USD,TTS,110.56
2020-01-02,USD,TTS,110.56
2020-01-03,USD,TTS,110.56
2020-01-04,USD,TTS,110.56
2020-01-05,USD,TTS,110.56
2020-01-06,USD,TTS,109.11
2020-01-07,USD,TTS,109.44
2020-01-08,USD,TTS,108.83
2020-01-09,USD,TTS,110.24
2020-01-10,USD,TTS,110.57
2020-01-11,USD,TTS,110.57
2020-01-12,USD,TTS,110.57
2020-01-13,USD,TTS,110.57
2020-01-14,USD,TTS,111.16
2020-01-15,USD,TTS,110.95
2020-01-16,USD,TTS,110.95
2020-01-17,USD,TTS,111.33
2020-01-18,USD,TTS,111.33
2020-01-19,USD,TTS,111.33
2020-01-20,USD,TTS,111.19
2020-01-21,USD,TTS,111.24
2020-01-22,USD,TTS,110.91
2020-01-23,USD,TTS,110.72
2020-01-24,USD,TTS,110.59
2020-01-25,USD,TTS,110.59
2020-01-26,USD,TTS,110.59
2020-01-27,USD,TTS,110.06
2020-01-28,USD,TTS,109.87
2020-01-29,USD,TTS,110.08
2020-01-30,USD,TTS,110.01
2020-01-31,USD,TTS,110.06
2020-02-01,USD,TTS,110.06
2020-02-02,USD,TTS,110.06
2020-02-03,USD,TTS,109.52
2020-02-04,USD,TTS,109.61
2020-02-05,USD,TTS,110.46
2020-02-06,USD,TTS,110.86
2020-02-07,USD,TTS,110.92
2020-02-08,USD,TTS,110.92
2020-02-09,USD,TTS,110.92
2020-02-10,USD,TTS,110.67
2020-02-11,USD,TTS,110.67
2020-02-12,USD,TTS,110.85
2020-02-13,USD,TTS,110.91
2020-02-14,USD,TTS,110.89
2020-02-15,USD,TTS,110.89
2020-02-16,USD,TTS,110.89
2020-02-17,USD,TTS,110.80
2020-02-18,USD,TTS,110.86
2020-02-19,USD,TTS,110.94
2020-02-20,USD,TTS,112.28
2020-02-21,USD,TTS,113.11
2020-02-22,USD,TTS,113.11
2020-02-23,USD,TTS,113.11
2020-02-24,USD,TTS,113.11
2020-02-25,USD,TTS,111.91
2020-02-26,USD,TTS,111.31
2020-02-27,USD,TTS,111.32
2020-02-28,USD,TTS,110.43
2020-02-29,USD,TTS,110.43
2020-03-01,USD,TTS,110.43
2020-03-02,USD,TTS,108.66
2020-03-03,USD,TTS,109.24
2020-03-04,USD,TTS,108.36
2020-03-05,USD,TTS,108.53
2020-03-06,USD,TTS,107.25
2020-03-07,USD,TTS,107.25
2020-03-08,USD,TTS,107.25
2020-03-09,USD,TTS,103.01
2020-03-10,USD,TTS,104.28
2020-03-11,USD,TTS,105.88
2020-03-12,USD,TTS,105.60
2020-03-13,USD,TTS,106.17
2020-03-14,USD,TTS,106.17
2020-03-15,USD,TTS,106.17
2020-03-16,USD,TTS,107.91
2020-03-17,USD,TTS,107.60
2020-03-18,USD,TTS,108.39
2020-03-19,USD,TTS,109.98
2020-03-20,USD,TTS,109.98
2020-03-21,USD,TTS,109.98
2020-03-22,USD,TTS,109.98
2020-03-23,USD,TTS,111.82
2020-03-24,USD,TTS,111.63
2020-03-25,USD,TTS,112.16
2020-03-26,USD,TTS,111.77
2020-03-27,USD,TTS,109.95
2020-03-28,USD,TTS,109.95
2020-03-29,USD,TTS,109.95
2020-03-30,USD,TTS,108.68
2020-03-31,USD,TTS,109.83
2020-04-01,USD,TTS,108.59
2020-04-02,USD,TTS,108.50
2020-04-03,USD,TTS,109.11
2020-04-04,USD,TTS,109.11
