2021-01-01,USD,TTS,104.50
2021-01-02,USD,TTS,104.50
2021-01-03,USD,TTS,104.50
2021-01-04,USD,TTS,104.08
2021-01-05,USD,TTS,104.15
2021-01-06,USD,TTS,103.68
2021-01-07,USD,TTS,103.99
2021-01-08,USD,TTS,104.85
2021-01-09,USD,TTS,104.85
2021-01-10,USD,TTS,104.85
2021-01-11,USD,TTS,104.85
2021-01-12,USD,TTS,105.23
2021-01-13,USD,TTS,104.68
2021-01-14,USD,TTS,104.95
2021-01-15,USD,TTS,104.84
2021-01-16,USD,TTS,104.84
2021-01-17,USD,TTS,104.84
2021-01-18,USD,TTS,104.83
2021-01-19,USD,TTS,104.74
2021-01-20,USD,TTS,104.93
2021-01-21,USD,TTS,104.61
2021-01-22,USD,TTS,104.53
2021-01-23,USD,TTS,104.53
2021-01-24,USD,TTS,104.53
2021-01-25,USD,TTS,104.84
2021-01-26,USD,TTS,104.77
2021-01-27,USD,TTS,104.68
2021-01-28,USD,TTS,105.27
2021-01-29,USD,TTS,105.48
2021-01-30,USD,TTS,105.48
2021-01-31,USD,TTS,105.48
2021-02-01,USD,TTS,105.69
2021-02-02,USD,TTS,105.89
2021-02-03,USD,TTS,106.01
2021-02-04,USD,TTS,106.02
2021-02-05,USD,TTS,106.54
2021-02-06,USD,TTS,106.54
2021-02-07,USD,TTS,106.54
2021-02-08,USD,TTS,106.54
2021-02-09,USD,TTS,106.18
2021-02-10,USD,TTS,105.62
2021-02-11,USD,TTS,105.62
2021-02-12,USD,TTS,105.74
2021-02-13,USD,TTS,105.74
2021-02-14,USD,TTS,105.74
2021-02-15,USD,TTS,106.12
2021-02-16,USD,TTS,106.49
2021-02-17,USD,TTS,107.17
2021-02-18,USD,TTS,106.74
2021-02-19,USD,TTS,106.72
2021-02-20,USD,TTS,106.72
2021-02-21,USD,TTS,106.72
2021-02-22,USD,TTS,106.50
2021-02-23,USD,TTS,106.50
2021-02-24,USD,TTS,106.41
2021-02-25,USD,TTS,107.06
2021-02-26,USD,TTS,107.25
