2022-01-01,USD,TTM,115.02
2022-01-02,USD,TTM,115.02
2022-01-03,USD,TTM,115.02
2022-01-04,USD,TTM,115.44
2022-01-05,USD,TTM,116.21
2022-01-06,USD,TTM,116.05
2022-01-07,USD,TTM,115.98
2022-01-08,USD,TTM,115.98
2022-01-09,USD,TTM,115.98
2022-01-10,USD,TTM,115.98
2022-01-11,USD,TTM,115.34
2022-01-12,USD,TTM,115.34
2022-01-13,USD,TTM,114.65
2022-01-14,USD,TTM,114.11
2022-01-15,USD,TTM,114.11
2022-01-16,USD,TTM,114.11
2022-01-17,USD,TTM,114.34
2022-01-18,USD,TTM,114.56
2022-01-19,USD,TTM,114.72
2022-01-20,USD,TTM,114.31
2022-01-21,USD,TTM,113.84
2022-01-22,USD,TTM,113.84
2022-01-23,USD,TTM,113.84
2022-01-24,USD,TTM,113.86
2022-01-25,USD,TTM,114.01
2022-01-26,USD,TTM,113.84
2022-01-27,USD,TTM,114.64
2022-01-28,USD,TTM,115.46
2022-01-29,USD,TTM,115.46
2022-01-30,USD,TTM,115.46
2022-01-31,USD,TTM,115.44
2022-02-01,USD,TTM,115.16
2022-02-02,USD,TTM,114.71
2022-02-03,USD,TTM,114.46
2022-02-04,USD,TTM,115.01
2022-02-05,USD,TTM,115.01
2022-02-06,USD,TTM,115.01
2022-02-07,USD,TTM,115.26
2022-02-08,USD,TTM,115.30
2022-02-09,USD,TTM,115.56
2022-02-10,USD,TTM,115.61
2022-02-11,USD,TTM,115.61
2022-02-12,USD,TTM,115.61
2022-02-13,USD,TTM,115.61
2022-02-14,USD,TTM,115.43
2022-02-15,USD,TTM,115.42
2022-02-16,USD,TTM,115.70
2022-02-17,USD,TTM,115.48
2022-02-18,USD,TTM,114.95
2022-02-19,USD,TTM,114.95
2022-02-20,USD,TTM,114.95
2022-02-21,USD,TTM,115.06
2022-02-22,USD,TTM,114.79
2022-02-23,USD,TTM,114.79
2022-02-24,USD,TTM,114.95
2022-02-25,USD,TTM,115.57
2022-02-26,USD,TTM,115.57
2022-02-27,USD,TTM,115.57
2022-02-28,USD,TTM,115.55
2022-03-01,USD,TTM,115.28
2022-03-02,USD,TTM,115.01
2022-03-03,USD,TTM,115.63
2022-03-04,USD,TTM,115.42
2022-03-05,USD,TTM,115.42
2022-03-06,USD,TTM,115.42
2022-03-07,USD,TTM,115.02
2022-03-08,USD,TTM,115.49
2022-03-09,USD,TTM,115.89
2022-03-10,USD,TTM,116.01
2022-03-11,USD,TTM,116.32
2022-03-12,USD,TTM,116.32
2022-03-13,USD,TTM,116.32
2022-03-14,USD,TTM,117.61
2022-03-15,USD,TTM,118.25
2022-03-16,USD,TTM,118.40
2022-03-17,USD,TTM,118.99
2022-03-18,USD,TTM,118.69
2022-03-19,USD,TTM,118.69
2022-03-20,USD,TTM,118.69
2022-03-21,USD,TTM,118.69
2022-03-22,USD,TTM,120.04
2022-03-23,USD,TTM,121.16
2022-03-24,USD,TTM,121.07
2022-03-25,USD,TTM,122.07
2022-03-26,USD,TTM,122.07
2022-03-27,USD,TTM,122.07
2022-03-28,USD,TTM,122.24
2022-03-29,USD,TTM,124.22
2022-03-30,USD,TTM,122.48
2022-03-31,USD,TTM,122.39
2022-04-01,USD,TTM,122.20
2022-04-02,USD,TTM,122.20
2022-04-03,USD,TTM,122.20
2022-04-04,USD,TTM,122.42
2022-04-05,USD,TTM,122.56
2022-04-06,USD,TTM,123.90
2022-04-07,USD,TTM,123.66
2022-04-08,USD,TTM,123.79
2022-04-09,USD,TTM,123.79
2022-04-10,USD,TTM,123.79
2022-04-11,USD,TTM,124.63
2022-04-12,USD,TTM,125.56
2022-04-13,USD,TTM,125.62
2022-04-14,USD,TTM,125.58
2022-04-15,USD,TTM,126.37
2022-04-16,USD,TTM,126.37
2022-04-17,USD,TTM,126.37
2022-04-18,USD,TTM,126.68
2022-04-19,USD,TTM,127.36
2022-04-20,USD,TTM,129.43
2022-04-21,USD,TTM,128.28
2022-04-22,USD,TTM,128.65
2022-04-23,USD,TTM,128.65
2022-04-24,USD,TTM,128.65
2022-04-25,USD,TTM,128.81
2022-04-26,USD,TTM,127.60
2022-04-27,USD,TTM,127.66
2022-04-28,USD,TTM,128.86
2022-04-29,USD,TTM,128.86
2022-04-30,USD,TTM,128.86
2022-05-01,USD,TTM,128.86
2022-05-02,USD,TTM,130.10
2022-05-03,USD,TTM,130.10
2022-05-04,USD,TTM,130.10
2022-05-05,USD,TTM,130.10
