2018-01-01,USD,TTB,112.00
2018-01-02,USD,TTB,112.00
2018-01-03,USD,TTB,112.00
2018-01-04,USD,TTB,111.75
2018-01-05,USD,TTB,111.84
2018-01-06,USD,TTB,111.84
2018-01-07,USD,TTB,111.84
2018-01-08,USD,TTB,111.84
2018-01-09,USD,TTB,112.16
2018-01-10,USD,TTB,111.45
2018-01-11,USD,TTB,110.47
2018-01-12,USD,TTB,110.23
2018-01-13,USD,TTB,110.23
2018-01-14,USD,TTB,110.23
2018-01-15,USD,TTB,109.90
2018-01-16,USD,TTB,109.84
2018-01-17,USD,TTB,109.36
2018-01-18,USD,TTB,110.33
2018-01-19,USD,TTB,110.11
2018-01-20,USD,TTB,110.11
2018-01-21,USD,TTB,110.11
2018-01-22,USD,TTB,109.75
2018-01-23,USD,TTB,109.98
2018-01-24,USD,TTB,109.28
2018-01-25,USD,TTB,108.50
2018-01-26,USD,TTB,108.78
2018-01-27,USD,TTB,108.78
2018-01-28,USD,TTB,108.78
2018-01-29,USD,TTB,107.71
2018-01-30,USD,TTB,108.05
2018-01-31,USD,TTB,107.79
2018-02-01,USD,TTB,108.24
2018-02-02,USD,TTB,108.45
2018-02-03,USD,TTB,108.45
2018-02-04,USD,TTB,108.45
2018-02-05,USD,TTB,108.90
2018-02-06,USD,TTB,108.03
2018-02-07,USD,TTB,108.38
2018-02-08,USD,TTB,108.38
2018-02-09,USD,TTB,107.88
2018-02-10,USD,TTB,107.88
2018-02-11,USD,TTB,107.88
2018-02-12,USD,TTB,107.88
2018-02-13,USD,TTB,107.73
2018-02-14,USD,TTB,106.85
2018-02-15,USD,TTB,105.86
2018-02-16,USD,TTB,105.29
2018-02-17,USD,TTB,105.29
2018-02-18,USD,TTB,105.29
2018-02-19,USD,TTB,105.30
2018-02-20,USD,TTB,105.80
2018-02-21,USD,TTB,106.54
2018-02-22,USD,TTB,106.52
2018-02-23,USD,TTB,106.01
2018-02-24,USD,TTB,106.01
2018-02-25,USD,TTB,106.01
2018-02-26,USD,TTB,105.92
2018-02-27,USD,TTB,105.86
2018-02-28,USD,TTB,106.37
2018-03-01,USD,TTB,105.73
2018-03-02,USD,TTB,105.28
2018-03-03,USD,TTB,105.28
2018-03-04,USD,TTB,105.28
2018-03-05,USD,TTB,104.55
2018-03-06,USD,TTB,105.24
2018-03-07,USD,TTB,104.62
2018-03-08,USD,TTB,105.12
2018-03-09,USD,TTB,105.73
2018-03-10,USD,TTB,105.73
2018-03-11,USD,TTB,105.73
2018-03-12,USD,TTB,105.95
2018-03-13,USD,TTB,105.37
2018-03-14,USD,TTB,105.70
2018-03-15,USD,TTB,105.04
2018-03-16,USD,TTB,105.28
2018-03-17,USD,TTB,105.28
2018-03-18,USD,TTB,105.28
2018-03-19,USD,TTB,104.93
2018-03-20,USD,TTB,105.13
2018-03-21,USD,TTB,105.13
